nadiasyahda13 "something i made recently #volltron #vld #VoltronLegendaryDefender #klance #lancemcclain #keithkogane https://t.co/Ned7S46QC9" "Tue May 09 00:14:43 +0000 2017" True
nadiasyahda13 "RT @kawanocy: Ice Kitten-- i mean Ice Tiger of Russia🐯 https://t.co/O02EwV81pW" "Tue May 09 00:12:08 +0000 2017" False
