lvh1331 148142858765 "2016-07-29 09:39:44 GMT" http://lvh1331.tumblr.com/post/148142858765 "r-rebxllious:  teaforyourginaa:  lordbape:  sending “I hope you get that job” vibes to the people out here tryna get jobs  reblogging for yall bc the shit worked for me lol  Karma will pop me if I don’t  Naw shit…this post appeared on my dashboard not for nothing" False text
lvh1331 147184689750 "2016-07-10 12:02:17 GMT" http://lvh1331.tumblr.com/post/147184689750 "sitting here and wondering.why is my blog such a piece of shit?" True text
lvh1331 143320982925 "2016-04-24 14:06:09 GMT" http://lvh1331.tumblr.com/post/143320982925 "Another text which nobody cares about.I’m not satisfied by way i draw, so decided to begin to learn how to build humans with perspective - to dig deeper." True text
lvh1331 127500586860 "2015-08-24 20:34:28 GMT" http://lvh1331.tumblr.com/post/127500586860  True link
lvh1331 126680255425 "2015-08-14 17:19:09 GMT" http://lvh1331.tumblr.com/post/126680255425  True link
